TIME_ID|DAY_NAME|DAY_NUMBER_IN_WEEK|DAY_NUMBER_IN_MONTH|CALENDAR_WEEK_NUMBER|FISCAL_WEEK_NUMBER|WEEK_ENDING_DAY|WEEK_ENDING_DAY_ID|CALENDAR_MONTH_NUMBER|FISCAL_MONTH_NUMBER|CALENDAR_MONTH_DESC|CALENDAR_MONTH_ID|FISCAL_MONTH_DESC|FISCAL_MONTH_ID|DAYS_IN_CAL_MONTH|DAYS_IN_FIS_MONTH|END_OF_CAL_MONTH|END_OF_FIS_MONTH|CALENDAR_MONTH_NAME|FISCAL_MONTH_NAME|CALENDAR_QUARTER_DESC|CALENDAR_QUARTER_ID|FISCAL_QUARTER_DESC|FISCAL_QUARTER_ID|DAYS_IN_CAL_QUARTER|DAYS_IN_FIS_QUARTER|END_OF_CAL_QUARTER|END_OF_FIS_QUARTER|CALENDAR_QUARTER_NUMBER|FISCAL_QUARTER_NUMBER|CALENDAR_YEAR|CALENDAR_YEAR_ID|FISCAL_YEAR|FISCAL_YEAR_ID|DAYS_IN_CAL_YEAR|DAYS_IN_FIS_YEAR|END_OF_CAL_YEAR|END_OF_FIS_YEAR
02/04/1998|Thursday|4|2|14|14|05/04/1998|1490|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
03/04/1998|Friday|5|3|14|14|05/04/1998|1490|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
04/04/1998|Saturday|6|4|14|14|05/04/1998|1490|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
05/04/1998|Sunday|7|5|14|14|05/04/1998|1490|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
06/04/1998|Monday|1|6|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
07/04/1998|Tuesday|2|7|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
08/04/1998|Wednesday|3|8|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
09/04/1998|Thursday|4|9|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
10/04/1998|Friday|5|10|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
11/04/1998|Saturday|6|11|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
12/04/1998|Sunday|7|12|15|15|12/04/1998|1539|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
13/04/1998|Monday|1|13|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
14/04/1998|Tuesday|2|14|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
15/04/1998|Wednesday|3|15|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
16/04/1998|Thursday|4|16|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
17/04/1998|Friday|5|17|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
18/04/1998|Saturday|6|18|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
19/04/1998|Sunday|7|19|16|16|19/04/1998|1587|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
20/04/1998|Monday|1|20|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
21/04/1998|Tuesday|2|21|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
22/04/1998|Wednesday|3|22|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
23/04/1998|Thursday|4|23|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
24/04/1998|Friday|5|24|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
25/04/1998|Saturday|6|25|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
26/04/1998|Sunday|7|26|17|17|26/04/1998|1635|4|4|1998-04|1675|1998-04|1723|30|28|30/04/1998|26/04/1998|April|April|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
27/04/1998|Monday|1|27|18|18|03/05/1998|1479|4|5|1998-04|1675|1998-05|1724|30|35|30/04/1998|31/05/1998|April|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
28/04/1998|Tuesday|2|28|18|18|03/05/1998|1479|4|5|1998-04|1675|1998-05|1724|30|35|30/04/1998|31/05/1998|April|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
29/04/1998|Wednesday|3|29|18|18|03/05/1998|1479|4|5|1998-04|1675|1998-05|1724|30|35|30/04/1998|31/05/1998|April|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
30/04/1998|Thursday|4|30|18|18|03/05/1998|1479|4|5|1998-04|1675|1998-05|1724|30|35|30/04/1998|31/05/1998|April|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
01/05/1998|Friday|5|1|18|18|03/05/1998|1479|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
02/05/1998|Saturday|6|2|18|18|03/05/1998|1479|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
03/05/1998|Sunday|7|3|18|18|03/05/1998|1479|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
04/05/1998|Monday|1|4|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
05/05/1998|Tuesday|2|5|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
06/05/1998|Wednesday|3|6|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
07/05/1998|Thursday|4|7|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
08/05/1998|Friday|5|8|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
09/05/1998|Saturday|6|9|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
10/05/1998|Sunday|7|10|19|19|10/05/1998|1528|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
11/05/1998|Monday|1|11|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
12/05/1998|Tuesday|2|12|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
13/05/1998|Wednesday|3|13|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
14/05/1998|Thursday|4|14|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
15/05/1998|Friday|5|15|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
16/05/1998|Saturday|6|16|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
17/05/1998|Sunday|7|17|20|20|17/05/1998|1576|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
18/05/1998|Monday|1|18|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
19/05/1998|Tuesday|2|19|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
20/05/1998|Wednesday|3|20|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
21/05/1998|Thursday|4|21|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
22/05/1998|Friday|5|22|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
23/05/1998|Saturday|6|23|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
24/05/1998|Sunday|7|24|21|21|24/05/1998|1624|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
25/05/1998|Monday|1|25|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
26/05/1998|Tuesday|2|26|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
27/05/1998|Wednesday|3|27|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
28/05/1998|Thursday|4|28|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
29/05/1998|Friday|5|29|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
30/05/1998|Saturday|6|30|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
31/05/1998|Sunday|7|31|22|22|31/05/1998|1670|5|5|1998-05|1676|1998-05|1724|31|35|31/05/1998|31/05/1998|May|May|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
01/06/1998|Monday|1|1|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
02/06/1998|Tuesday|2|2|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
03/06/1998|Wednesday|3|3|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
04/06/1998|Thursday|4|4|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
05/06/1998|Friday|5|5|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
06/06/1998|Saturday|6|6|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
07/06/1998|Sunday|7|7|23|23|07/06/1998|1506|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
08/06/1998|Monday|1|8|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
09/06/1998|Tuesday|2|9|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
10/06/1998|Wednesday|3|10|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
11/06/1998|Thursday|4|11|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
12/06/1998|Friday|5|12|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
13/06/1998|Saturday|6|13|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
14/06/1998|Sunday|7|14|24|24|14/06/1998|1554|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
15/06/1998|Monday|1|15|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
16/06/1998|Tuesday|2|16|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
17/06/1998|Wednesday|3|17|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
18/06/1998|Thursday|4|18|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
19/06/1998|Friday|5|19|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
20/06/1998|Saturday|6|20|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
21/06/1998|Sunday|7|21|25|25|21/06/1998|1602|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
22/06/1998|Monday|1|22|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
23/06/1998|Tuesday|2|23|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
24/06/1998|Wednesday|3|24|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
25/06/1998|Thursday|4|25|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
26/06/1998|Friday|5|26|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
27/06/1998|Saturday|6|27|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
28/06/1998|Sunday|7|28|26|26|28/06/1998|1650|6|6|1998-06|1677|1998-06|1725|30|28|30/06/1998|28/06/1998|June|June|1998-02|1770|1998-02|1786|91|91|30/06/1998|28/06/1998|2|2|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
29/06/1998|Monday|1|29|27|27|05/07/1998|1493|6|7|1998-06|1677|1998-07|1726|30|28|30/06/1998|26/07/1998|June|July|1998-02|1770|1998-03|1787|91|91|30/06/1998|27/09/1998|2|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
30/06/1998|Tuesday|2|30|27|27|05/07/1998|1493|6|7|1998-06|1677|1998-07|1726|30|28|30/06/1998|26/07/1998|June|July|1998-02|1770|1998-03|1787|91|91|30/06/1998|27/09/1998|2|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
01/07/1998|Wednesday|3|1|27|27|05/07/1998|1493|7|7|1998-07|1678|1998-07|1726|31|28|31/07/1998|26/07/1998|July|July|1998-03|1771|1998-03|1787|92|91|30/09/1998|27/09/1998|3|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
02/07/1998|Thursday|4|2|27|27|05/07/1998|1493|7|7|1998-07|1678|1998-07|1726|31|28|31/07/1998|26/07/1998|July|July|1998-03|1771|1998-03|1787|92|91|30/09/1998|27/09/1998|3|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
03/07/1998|Friday|5|3|27|27|05/07/1998|1493|7|7|1998-07|1678|1998-07|1726|31|28|31/07/1998|26/07/1998|July|July|1998-03|1771|1998-03|1787|92|91|30/09/1998|27/09/1998|3|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
04/07/1998|Saturday|6|4|27|27|05/07/1998|1493|7|7|1998-07|1678|1998-07|1726|31|28|31/07/1998|26/07/1998|July|July|1998-03|1771|1998-03|1787|92|91|30/09/1998|27/09/1998|3|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
05/07/1998|Sunday|7|5|27|27|05/07/1998|1493|7|7|1998-07|1678|1998-07|1726|31|28|31/07/1998|26/07/1998|July|July|1998-03|1771|1998-03|1787|92|91|30/09/1998|27/09/1998|3|3|1998|1802|1998|1806|365|361|31/12/1998|27/12/1998
